Local time in East Rockland Key (airport);T;P0;P;U;DD;Ff;ff10;WW;W'W';c;VV;Td
23.04.2022 11:53;27.0;764.6;764.8;70;Wind blowing from the north-east;3;;;;Few clouds (10-30%) 660 m, broken clouds (60-90%) 900 m, overcast (100%) 1650 m;16.0;21.0
23.04.2022 10:53;26.0;764.8;765.0;79;Wind blowing from the east-northeast;6;12;;;Few clouds (10-30%) 600 m, scattered clouds (40-50%) 1170 m, broken clouds (60-90%) 1500 m;16.0;22.0
23.04.2022 9:53;26.0;764.8;765.0;74;Wind blowing from the east-northeast;6;12;;;Few clouds (10-30%) 540 m, broken clouds (60-90%) 990 m, broken clouds (60-90%) 1260 m;16.0;21.0
23.04.2022 8:53;25.0;764.3;764.5;79;Wind blowing from the east-northeast;7;11;;;Few clouds (10-30%) 1290 m;16.0;21.0
23.04.2022 7:53;24.0;764.6;764.8;83;Wind blowing from the east-northeast;7;12;;;Few clouds (10-30%) 1170 m, scattered clouds (40-50%) 1350 m;16.0;21.0
23.04.2022 6:53;23.0;764.3;764.5;89;Wind blowing from the east-northeast;5;9;;;No clouds;16.0;21.0
23.04.2022 5:53;23.0;763.8;764.0;89;Wind blowing from the east-northeast;5;9;;;Few clouds (10-30%) 1200 m, scattered clouds (40-50%) 1470 m, broken clouds (60-90%) 1800 m;16.0;21.0
23.04.2022 4:53;;;763.8;;Wind blowing from the east-northeast;4;9;;;Few clouds (10-30%) 600 m, scattered clouds (40-50%) 900 m;16.0;
23.04.2022 3:53;;;763.8;;Wind blowing from the north-east;4;8;;;Broken clouds (60-90%) 900 m;16.0;
23.04.2022 2:53;;;763.8;;Wind blowing from the east-northeast;5;9;;;No clouds;16.0;
23.04.2022 1:53;;;764.0;;Wind blowing from the east-northeast;5;9;;;Few clouds (10-30%) 870 m, few clouds (10-30%) 1230 m, scattered clouds (40-50%) 1500 m;16.0;
23.04.2022 0:53;;;765.0;;Wind blowing from the east-northeast;4;;;;Scattered clouds (40-50%) 750 m, overcast (100%) 960 m;16.0;
23.04.2022 0:33;;;765.0;;Wind blowing from the east-northeast;5;8;;;Broken clouds (60-90%) 750 m, overcast (100%) 960 m;16.0;
22.04.2022 23:53;;;765.0;;Wind blowing from the east-northeast;4;9;;;Few clouds (10-30%) 780 m, overcast (100%) 960 m;16.0;
22.04.2022 22:53;;;765.3;;Wind blowing from the east-northeast;5;9;;;Overcast (100%) 810 m;16.0;
22.04.2022 22:42;;;765.3;;Wind blowing from the north-east;5;9;;;Overcast (100%) 870 m;16.0;
22.04.2022 21:53;;;765.3;;Wind blowing from the east-northeast;6;11;;;Broken clouds (60-90%) 960 m;16.0;
22.04.2022 20:53;;;765.0;;Wind blowing from the east-northeast;4;10;;;No clouds;16.0;
22.04.2022 19:53;24.0;764.6;764.8;83;Wind blowing from the east-northeast;6;11;;;No clouds;16.0;21.0
22.04.2022 18:53;26.0;764.3;764.5;74;Wind blowing from the east-northeast;6;10;;;No clouds;16.0;21.0
22.04.2022 17:53;26.0;764.3;764.5;74;Wind blowing from the east-northeast;6;12;;;No clouds;16.0;21.0
22.04.2022 16:53;26.0;764.3;764.5;74;Wind blowing from the east-northeast;6;12;;;Few clouds (10-30%) 540 m;16.0;21.0
22.04.2022 15:53;26.0;764.3;764.5;74;Wind blowing from the east-northeast;8;13;;;No clouds;16.0;21.0
22.04.2022 14:53;26.0;764.8;765.0;74;Wind blowing from the east-northeast;6;13;;;Few clouds (10-30%) 780 m, broken clouds (60-90%) 1020 m;16.0;21.0
22.04.2022 13:53;26.0;765.4;765.6;74;Wind blowing from the east;8;14;;;Broken clouds (60-90%) 960 m;16.0;21.0
22.04.2022 12:53;24.0;765.4;765.6;89;Wind blowing from the east-northeast;8;14;;;Few clouds (10-30%) 810 m, broken clouds (60-90%) 2100 m;16.0;22.0
22.04.2022 11:53;23.0;765.6;765.8;94;Wind blowing from the east-northeast;5;9;Mist;;Few clouds (10-30%) 1050 m, broken clouds (60-90%) 1410 m, overcast (100%) 1800 m;8.0;22.0
22.04.2022 11:30;23.0;765.9;766.1;94;Wind blowing from the east-northeast;5;;Mist;;Scattered clouds (40-50%) 630 m, scattered clouds (40-50%) 960 m, overcast (100%) 1350 m;8.0;22.0
22.04.2022 11:07;23.0;765.9;766.1;94;Wind blowing from the east-southeast;2;;Light rain;;Few clouds (10-30%) 330 m, broken clouds (60-90%) 600 m, overcast (100%) 750 m;11.фев;22.0
22.04.2022 10:57;23.0;765.9;766.1;94;Wind blowing from the east-southeast;5;;Heavy rain, mist;;Scattered clouds (40-50%) 360 m, broken clouds (60-90%) 480 m, overcast (100%) 1200 m;03.фев;22.0
22.04.2022 10:53;;;766.3;;Wind blowing from the east-southeast;5;;Rain;;Scattered clouds (40-50%) 420 m, broken clouds (60-90%) 780 m, overcast (100%) 1260 m;2.0;
22.04.2022 10:46;;;766.6;;Wind blowing from the east-northeast;4;8;Heavy rain;;Few clouds (10-30%) 600 m, broken clouds (60-90%) 930 m, overcast (100%) 3000 m;02.авг;
22.04.2022 10:40;;;766.3;;Wind blowing from the north-east;5;;Light rain;;Few clouds (10-30%) 600 m, broken clouds (60-90%) 1320 m, overcast (100%) 2850 m;8.0;
22.04.2022 10:30;;;766.3;;Wind blowing from the east-northeast;4;;In the vicinity thunderstorm, light rain;;Few clouds (10-30%) 660 m, broken clouds (60-90%) 2100 m, overcast (100%) 2850 m;09.июн;
22.04.2022 10:16;;;766.3;;Wind blowing from the east-northeast;6;10;Thunderstorm, rain;;Few clouds (10-30%) 510 m, broken clouds (60-90%) 960 m, overcast (100%) 2850 m;06.апр;
22.04.2022 10:09;21.0;765.9;766.1;100;Wind blowing from the east-northeast;6;10;Thunderstorm, rain, mist;;Few clouds (10-30%) 270 m, broken clouds (60-90%) 900 m, overcast (100%) 2250 m;4.0;21.0
22.04.2022 10:05;21.0;765.9;766.1;100;Wind blowing from the east-northeast;5;13;Heavy thunderstorm, rain, mist;;Few clouds (10-30%) 390 m, broken clouds (60-90%) 900 m, overcast (100%) 1380 m;02.апр;21.0
22.04.2022 9:59;21.0;766.1;766.3;100;Wind blowing from the east;8;15;Heavy thunderstorm, rain, mist;;Few clouds (10-30%) 210 m, overcast (100%) 660 m;01.июн;21.0
22.04.2022 9:53;22.0;766.4;766.6;100;Wind blowing from the east;9;15;In the vicinity thunderstorm, heavy rain, mist;;Scattered clouds (40-50%) 210 m, scattered clouds (40-50%) 390 m, overcast (100%) 540 m;01.фев;22.0
22.04.2022 9:50;22.0;766.4;766.6;100;Wind blowing from the east;9;15;In the vicinity thunderstorm, heavy rain, mist;;Scattered clouds (40-50%) 210 m, broken clouds (60-90%) 480 m, overcast (100%) 1320 m;01.фев;22.0
22.04.2022 9:43;22.0;766.1;766.3;100;Wind blowing from the east;7;10;In the vicinity thunderstorm, heavy rain, mist;;Scattered clouds (40-50%) 210 m, broken clouds (60-90%) 420 m, overcast (100%) 1410 m;02.авг;22.0
22.04.2022 9:33;23.0;766.1;766.3;100;Wind blowing from the east;5;11;Rain, mist;;Scattered clouds (40-50%) 240 m, broken clouds (60-90%) 420 m, overcast (100%) 1410 m;04.авг;23.0
22.04.2022 9:26;23.0;766.1;766.3;94;Wind blowing from the east;6;13;Heavy rain, mist;;Few clouds (10-30%) 240 m, broken clouds (60-90%) 420 m, overcast (100%) 1200 m;2.0;22.0
22.04.2022 9:20;23.0;766.1;766.3;94;Wind blowing from the east;8;12;Heavy rain, mist;;Few clouds (10-30%) 240 m, broken clouds (60-90%) 780 m, overcast (100%) 1200 m;4.0;22.0
22.04.2022 8:53;23.0;765.6;765.8;94;Wind blowing from the north-east;5;10;;;Few clouds (10-30%) 870 m, broken clouds (60-90%) 1260 m, overcast (100%) 1800 m;16.0;22.0
22.04.2022 8:29;23.0;765.4;765.6;94;Wind blowing from the north-east;6;9;Light rain, mist;;Few clouds (10-30%) 690 m, broken clouds (60-90%) 1110 m, overcast (100%) 2100 m;04.авг;22.0
22.04.2022 8:22;23.0;765.6;765.8;94;Wind blowing from the north-east;5;9;Heavy rain, mist;;Few clouds (10-30%) 360 m, broken clouds (60-90%) 810 m, overcast (100%) 1410 m;03.фев;22.0
22.04.2022 7:53;23.0;765.4;765.6;94;Wind blowing from the north-east;7;13;;;Few clouds (10-30%) 270 m, broken clouds (60-90%) 990 m, overcast (100%) 1320 m;16.0;22.0
22.04.2022 7:49;24.0;765.4;765.6;89;Wind blowing from the north-east;6;13;;;Few clouds (10-30%) 270 m, broken clouds (60-90%) 990 m, overcast (100%) 1320 m;16.0;22.0
22.04.2022 7:28;23.0;765.4;765.6;94;Wind blowing from the north-east;6;10;;;Scattered clouds (40-50%) 330 m, broken clouds (60-90%) 930 m, overcast (100%) 1470 m;16.0;22.0
22.04.2022 7:01;23.0;765.1;765.3;94;Wind blowing from the north-east;5;12;Light rain, mist;;Scattered clouds (40-50%) 330 m, broken clouds (60-90%) 630 m, overcast (100%) 1230 m;06.апр;22.0
22.04.2022 6:53;23.0;765.1;765.3;94;Wind blowing from the north-east;6;10;;;Few clouds (10-30%) 330 m, broken clouds (60-90%) 1050 m, overcast (100%) 1260 m;14.апр;22.0
22.04.2022 6:22;23.0;765.1;765.3;89;Wind blowing from the north-northeast;6;11;;;Few clouds (10-30%) 390 m, broken clouds (60-90%) 1110 m, overcast (100%) 1320 m;16.0;21.0
22.04.2022 5:53;23.0;764.8;765.0;89;Wind blowing from the north-east;7;12;;;Few clouds (10-30%) 420 m, scattered clouds (40-50%) 720 m, broken clouds (60-90%) 870 m;16.0;21.0
22.04.2022 5:46;23.0;764.8;765.0;89;Wind blowing from the north-east;6;12;;;Scattered clouds (40-50%) 690 m, broken clouds (60-90%) 870 m, broken clouds (60-90%) 1140 m;16.0;21.0
22.04.2022 4:53;23.0;764.6;764.8;78;Wind blowing from the north-east;8;12;;;Scattered clouds (40-50%) 780 m, broken clouds (60-90%) 900 m, overcast (100%) 1650 m;16.0;19.0
22.04.2022 4:50;23.0;764.6;764.8;78;Wind blowing from the north-east;7;12;;;Scattered clouds (40-50%) 780 m, broken clouds (60-90%) 990 m, overcast (100%) 1800 m;16.0;19.0
22.04.2022 4:17;23.0;764.6;764.8;78;Wind blowing from the north-east;7;13;;;Broken clouds (60-90%) 780 m, overcast (100%) 1260 m;16.0;19.0
22.04.2022 3:53;23.0;764.6;764.8;78;Wind blowing from the north-northeast;6;10;;;Few clouds (10-30%) 870 m, scattered clouds (40-50%) 1140 m, overcast (100%) 1470 m;16.0;19.0
22.04.2022 3:00;22.0;765.1;765.3;88;Wind blowing from the north-east;6;11;;;Scattered clouds (40-50%) 810 m, broken clouds (60-90%) 960 m, overcast (100%) 1950 m;16.0;20.0
22.04.2022 2:53;22.0;765.1;765.3;83;Wind blowing from the north-east;6;13;Light rain;;Few clouds (10-30%) 690 m, overcast (100%) 870 m;16.0;19.0
22.04.2022 2:44;23.0;765.1;765.3;78;Wind blowing from the north-east;6;14;;;Few clouds (10-30%) 690 m, broken clouds (60-90%) 870 m, overcast (100%) 1950 m;16.0;19.0
22.04.2022 1:53;23.0;765.1;765.3;78;Wind blowing from the north-east;6;10;;;Broken clouds (60-90%) 1260 m, broken clouds (60-90%) 1470 m, overcast (100%) 1800 m;16.0;19.0
22.04.2022 0:53;23.0;765.6;765.8;78;Wind blowing from the north-east;6;11;;;Overcast (100%) 1020 m;16.0;19.0
21.04.2022 23:53;24.0;766.1;766.3;74;Wind blowing from the north-east;4;10;;;Broken clouds (60-90%) 1080 m;16.0;19.0
21.04.2022 22:53;24.0;766.4;766.6;74;Wind blowing from the north-east;5;12;;;Broken clouds (60-90%) 1050 m;16.0;19.0
21.04.2022 21:53;24.0;766.1;766.3;69;Wind blowing from the east-northeast;5;10;;;No clouds;16.0;18.0
21.04.2022 20:53;24.0;766.1;766.3;69;Wind blowing from the east-northeast;6;11;;;No clouds;16.0;18.0
21.04.2022 19:53;24.0;765.6;765.8;69;Wind blowing from the east;6;11;;;Few clouds (10-30%) 1020 m;16.0;18.0
21.04.2022 18:53;25.0;765.4;765.6;69;Wind blowing from the east;6;9;;;No clouds;16.0;19.0
21.04.2022 17:53;26.0;765.4;765.6;65;Wind blowing from the east-northeast;6;11;;;Scattered clouds (40-50%) 1170 m;16.0;19.0
21.04.2022 16:53;26.0;765.4;765.6;65;Wind blowing from the east;7;12;;;Scattered clouds (40-50%) 1020 m, broken clouds (60-90%) 2250 m;16.0;19.0
21.04.2022 15:53;26.0;765.4;765.6;65;Wind blowing from the east;9;13;;;Scattered clouds (40-50%) 990 m, overcast (100%) 2100 m;16.0;19.0
21.04.2022 14:53;27.0;765.4;765.6;62;Wind blowing from the east;7;11;;;Broken clouds (60-90%) 960 m, overcast (100%) 1380 m;16.0;19.0
21.04.2022 13:53;27.0;765.6;765.8;66;Wind blowing from the east;7;12;;;Scattered clouds (40-50%) 930 m, broken clouds (60-90%) 1230 m, overcast (100%) 1800 m;16.0;20.0
21.04.2022 12:53;27.0;765.9;766.1;62;Wind blowing from the east;8;11;;;Few clouds (10-30%) 930 m, scattered clouds (40-50%) 1260 m, scattered clouds (40-50%) 1500 m;16.0;19.0
21.04.2022 11:53;27.0;766.1;766.3;66;Wind blowing from the east;8;13;;;Scattered clouds (40-50%) 930 m, broken clouds (60-90%) 1200 m, broken clouds (60-90%) 1470 m;16.0;20.0
21.04.2022 10:53;28.0;766.6;766.8;62;Wind blowing from the east-northeast;5;12;;;Broken clouds (60-90%) 960 m, broken clouds (60-90%) 1230 m;16.0;20.0
21.04.2022 9:53;27.0;766.6;766.8;66;Wind blowing from the east-northeast;6;10;;;Scattered clouds (40-50%) 900 m, broken clouds (60-90%) 1110 m;16.0;20.0
21.04.2022 8:53;26.0;766.1;766.3;65;Wind blowing from the east;6;11;;;Few clouds (10-30%) 870 m, few clouds (10-30%) 1260 m;16.0;19.0
21.04.2022 7:53;25.0;765.9;766.1;74;Wind blowing from the east-northeast;6;11;;;Few clouds (10-30%) 930 m, scattered clouds (40-50%) 1110 m;16.0;20.0
21.04.2022 6:53;24.0;765.9;766.1;78;Wind blowing from the east-northeast;5;;;;Few clouds (10-30%) 870 m, broken clouds (60-90%) 1140 m, overcast (100%) 1800 m;16.0;20.0
21.04.2022 5:53;23.0;765.1;765.3;89;Wind blowing from the east-northeast;3;;Light rain;;Broken clouds (60-90%) 900 m, broken clouds (60-90%) 1200 m, overcast (100%) 1800 m;16.0;21.0
21.04.2022 4:53;23.0;764.6;764.8;89;Wind blowing from the east-northeast;6;9;;;Overcast (100%) 1140 m;16.0;21.0
21.04.2022 3:53;23.0;764.6;764.8;89;Wind blowing from the east-northeast;6;10;;;Broken clouds (60-90%) 1050 m, overcast (100%) 2250 m;16.0;21.0
21.04.2022 2:53;23.0;764.8;765.0;89;Wind blowing from the east-northeast;5;;Light rain;;Few clouds (10-30%) 840 m, broken clouds (60-90%) 1110 m, overcast (100%) 1440 m;16.0;21.0
21.04.2022 1:53;24.0;765.1;765.3;83;Wind blowing from the north-east;6;10;;;Broken clouds (60-90%) 1080 m, overcast (100%) 1950 m;16.0;21.0
21.04.2022 0:53;24.0;765.6;765.8;83;Wind blowing from the east-northeast;6;10;;;Broken clouds (60-90%) 1140 m;16.0;21.0
20.04.2022 23:53;24.0;766.1;766.3;83;Wind blowing from the east-northeast;6;10;;;Few clouds (10-30%) 1110 m, few clouds (10-30%) 1440 m, scattered clouds (40-50%) 1800 m;16.0;21.0
20.04.2022 22:53;24.0;766.1;766.3;78;Wind blowing from the north-east;4;9;;;Broken clouds (60-90%) 1080 m;16.0;20.0
20.04.2022 21:53;24.0;765.9;766.1;74;Wind blowing from the east-northeast;6;9;;;Scattered clouds (40-50%) 1200 m;16.0;19.0
20.04.2022 20:53;25.0;765.4;765.6;69;Wind blowing from the east-northeast;5;10;;;No clouds;16.0;19.0
20.04.2022 19:53;25.0;765.1;765.3;69;Wind blowing from the east-northeast;6;10;;;No clouds;16.0;19.0
20.04.2022 18:53;25.0;764.6;764.8;69;Wind blowing from the east-northeast;5;10;;;No clouds;16.0;19.0
20.04.2022 17:53;26.0;764.6;764.8;61;Wind blowing from the east;8;12;;;No clouds;16.0;18.0
20.04.2022 16:53;27.0;764.3;764.5;62;Wind blowing from the east;9;14;;;Few clouds (10-30%) 1230 m;16.0;19.0
20.04.2022 15:53;27.0;764.1;764.3;62;Wind blowing from the east;8;13;;;Broken clouds (60-90%) 1080 m, overcast (100%) 2100 m;16.0;19.0
20.04.2022 14:53;27.0;764.6;764.8;62;Wind blowing from the east;9;13;;;Few clouds (10-30%) 1050 m, scattered clouds (40-50%) 1800 m, broken clouds (60-90%) 2100 m;16.0;19.0
20.04.2022 13:53;28.0;764.6;764.8;58;Wind blowing from the east;7;13;;;Scattered clouds (40-50%) 1200 m, scattered clouds (40-50%) 1500 m, broken clouds (60-90%) 2100 m;16.0;19.0
20.04.2022 12:53;28.0;764.8;765.0;58;Wind blowing from the east;5;13;;;Few clouds (10-30%) 1140 m, few clouds (10-30%) 1440 m, overcast (100%) 1800 m;16.0;19.0
20.04.2022 11:53;28.0;764.8;765.0;58;Wind blowing from the east;9;;;;Few clouds (10-30%) 1080 m, scattered clouds (40-50%) 1350 m;16.0;19.0
20.04.2022 10:53;28.0;765.1;765.3;55;Wind blowing from the east;6;10;;;Few clouds (10-30%) 1140 m;16.0;18.0
20.04.2022 9:53;27.0;765.1;765.3;62;Wind blowing from the east-northeast;6;11;;;Scattered clouds (40-50%) 1020 m, scattered clouds (40-50%) 1230 m;16.0;19.0
20.04.2022 8:53;26.0;764.8;765.0;70;Wind blowing from the east-northeast;6;11;;;Few clouds (10-30%) 900 m;16.0;20.0
20.04.2022 7:53;26.0;764.6;764.8;74;Wind blowing from the east-northeast;5;10;;;No clouds;16.0;21.0
20.04.2022 6:53;24.0;764.1;764.3;83;Wind blowing from the east-northeast;5;8;;;Few clouds (10-30%) 900 m;16.0;21.0
20.04.2022 5:53;24.0;763.8;764.0;83;Wind blowing from the east-northeast;4;;;;Few clouds (10-30%) 900 m;16.0;21.0
20.04.2022 4:53;24.0;763.6;763.8;89;Wind blowing from the east-northeast;3;;;;Few clouds (10-30%) 960 m;16.0;22.0
20.04.2022 3:53;24.0;763.3;763.5;94;Wind blowing from the north-east;3;;;;Scattered clouds (40-50%) 930 m;16.0;23.0
20.04.2022 2:53;25.0;763.3;763.5;79;Wind blowing from the east-northeast;3;;;;Few clouds (10-30%) 840 m, scattered clouds (40-50%) 1020 m;16.0;21.0
20.04.2022 1:53;24.0;763.3;763.5;89;Wind blowing from the east-northeast;4;;;;Few clouds (10-30%) 780 m, few clouds (10-30%) 960 m;16.0;22.0
20.04.2022 0:53;24.0;763.3;763.5;94;Wind blowing from the east;3;;;;Scattered clouds (40-50%) 570 m, broken clouds (60-90%) 960 m, broken clouds (60-90%) 1650 m;16.0;23.0
20.04.2022 0:16;25.0;763.6;763.8;83;Wind blowing from the north-east;3;;;;Few clouds (10-30%) 540 m, scattered clouds (40-50%) 750 m, broken clouds (60-90%) 1170 m;16.0;22.0
20.04.2022 0:06;25.0;763.6;763.8;83;Wind blowing from the east-northeast;4;;;;Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 780 m, overcast (100%) 3000 m;16.0;22.0
19.04.2022 23:53;24.0;763.8;764.0;83;Wind blowing from the east-northeast;3;;Light rain;;Few clouds (10-30%) 660 m, scattered clouds (40-50%) 2550 m, broken clouds (60-90%) 3000 m;16.0;21.0
19.04.2022 23:23;24.0;763.6;763.8;78;Wind blowing from the east-northeast;3;;;;Few clouds (10-30%) 810 m, scattered clouds (40-50%) 1050 m;16.0;20.0
19.04.2022 22:53;24.0;763.8;764.0;83;Wind blowing from the east;6;9;In the vicinity thunderstorm;;Few clouds (10-30%) 690 m, scattered clouds (40-50%) 990 m, broken clouds (60-90%) 1230 m;16.0;21.0
19.04.2022 22:37;26.0;763.8;764.0;79;Wind blowing from the east;5;;In the vicinity thunderstorm;;Few clouds (10-30%) 660 m, broken clouds (60-90%) 990 m, overcast (100%) 2850 m;16.0;22.0
19.04.2022 22:04;26.0;763.3;763.5;79;Wind blowing from the east;3;;;;Broken clouds (60-90%) 1110 m, broken clouds (60-90%) 1470 m, overcast (100%) 1800 m;16.0;22.0
19.04.2022 21:53;26.0;763.3;763.5;79;Wind blowing from the east;3;;In the vicinity thunderstorm;;Few clouds (10-30%) 570 m, broken clouds (60-90%) 1470 m, overcast (100%) 1800 m;16.0;22.0
19.04.2022 21:43;26.0;763.6;763.8;79;Wind blowing from the east-northeast;3;;In the vicinity thunderstorm;;Few clouds (10-30%) 510 m, broken clouds (60-90%) 1650 m;16.0;22.0
19.04.2022 21:29;26.0;763.6;763.8;84;Wind blowing from the north-northeast;4;;Thunderstorm;;Scattered clouds (40-50%) 510 m, scattered clouds (40-50%) 1650 m;16.0;23.0
19.04.2022 20:53;26.0;763.3;763.5;84;Wind blowing from the north-northeast;3;;;;Few clouds (10-30%) 1080 m, few clouds (10-30%) 1800 m;16.0;23.0
19.04.2022 19:53;26.0;762.6;762.8;79;Wind blowing from the north;4;;;;No clouds;16.0;22.0
19.04.2022 18:53;26.0;762.3;762.5;79;Wind blowing from the north-northeast;3;;;;No clouds;16.0;22.0
19.04.2022 17:53;27.0;761.8;762.0;79;Wind blowing from the north;4;;;;No clouds;16.0;23.0
19.04.2022 16:54;28.0;761.8;762.0;70;Wind blowing from the north;6;;;;No clouds;16.0;22.0
19.04.2022 16:53;28.0;761.8;762.0;70;Wind blowing from the north;6;;;;No clouds;16.0;22.0
19.04.2022 15:53;28.0;761.8;762.0;70;Wind blowing from the north;5;;;;No clouds;16.0;22.0
19.04.2022 14:53;29.0;762.1;762.3;62;Wind blowing from the north;5;;;;No clouds;16.0;21.0
19.04.2022 13:53;29.0;762.3;762.5;62;Wind blowing from the north;5;;;;No clouds;16.0;21.0
19.04.2022 12:53;28.0;762.8;763.0;66;Wind blowing from the north-northeast;6;;;;No clouds;16.0;21.0
19.04.2022 11:53;28.0;762.8;763.0;70;Wind blowing from the north-northeast;6;;;;No clouds;16.0;22.0
19.04.2022 10:53;27.0;763.1;763.3;74;Wind blowing from the north-northeast;6;;;;No clouds;16.0;22.0
19.04.2022 9:53;27.0;763.1;763.3;74;Wind blowing from the north;7;11;;;Few clouds (10-30%) 510 m;16.0;22.0
19.04.2022 9:28;27.0;762.8;763.0;74;Wind blowing from the north-northeast;8;11;;;Scattered clouds (40-50%) 600 m;16.0;22.0
19.04.2022 9:00;26.0;762.8;763.0;74;Wind blowing from the north-northeast;5;11;;;Broken clouds (60-90%) 630 m;16.0;21.0
19.04.2022 8:53;26.0;762.6;762.8;74;Wind blowing from the north-northeast;7;11;;;Scattered clouds (40-50%) 660 m;16.0;21.0
19.04.2022 8:23;26.0;762.6;762.8;74;Wind blowing from the north-northeast;6;10;;;Scattered clouds (40-50%) 750 m;16.0;21.0
19.04.2022 8:13;26.0;762.6;762.8;74;Wind blowing from the north-northeast;6;11;;;Broken clouds (60-90%) 750 m;16.0;21.0
19.04.2022 7:53;26.0;762.3;762.5;74;Wind blowing from the north-northeast;6;10;;;Scattered clouds (40-50%) 630 m;16.0;21.0
19.04.2022 6:53;25.0;761.8;762.0;79;Wind blowing from the north;4;9;;;No clouds;16.0;21.0
19.04.2022 5:53;24.0;761.0;761.2;78;Wind blowing from the north-northeast;5;9;;;No clouds;16.0;20.0
19.04.2022 4:53;25.0;760.5;760.7;74;Wind blowing from the north-northeast;6;;;;No clouds;16.0;20.0
19.04.2022 3:53;25.0;760.3;760.5;79;Wind blowing from the north-northeast;6;10;;;No clouds;16.0;21.0
19.04.2022 2:53;26.0;760.0;760.2;79;Wind blowing from the north;5;;;;No clouds;16.0;22.0
19.04.2022 1:53;26.0;760.3;760.5;84;Wind blowing from the north;6;11;;;No clouds;16.0;23.0
19.04.2022 0:53;25.0;760.5;760.7;83;Wind blowing from the north;7;;;;No clouds;16.0;22.0
